Ethbits, min = Sep 07, 2017 - 0.000195, max = Jun 04, 2017 - 7.43 
Expanse, min = Dec 12, 2015 - 0.004228, max = Jun 10, 2017 - 4.83 
YOYOW, min = Sep 06, 2017 - 0.018415, max = Dec 06, 2017 - 0.508198 
Bitok, min = Nov 13, 2017 - 0.000003, max = Jul 10, 2017 - 989.04 
Infinity, min = Nov 22, 2017 - 0.000339, max = Nov 20, 2017 - 0.058766 
Fujinto, min = Nov 28, 2017 - 0.003453, max = Sep 03, 2017 - 0.573938 
IntenseCoin, min = Nov 20, 2017 - 0.001763, max = Dec 17, 2017 - 0.013165 
SHACoin, min = Aug 28, 2015 - 0.000002, max = Dec 18, 2017 - 0.002827 
Bitcoin, min = Nov 19, 2017 - 0.001391, max = Oct 27, 2017 - 0.118971 
RevolverCoin, min = Jan 10, 2017 - 0.000036, max = Dec 08, 2017 - 0.015853 
Voyacoin, min = Jun 04, 2015 - 0.000044, max = Sep 24, 2017 - 7.93 
Fargocoin, min = Dec 09, 2017 - 10.00, max = Nov 19, 2017 - 9.98 
Hawala.Today, min = Nov 14, 2017 - 0.069142, max = Dec 18, 2017 - 1.89 
Californium, min = Dec 20, 2015 - 0.000013, max = Apr 21, 2015 - 0.198660 
Operand, min = Aug 02, 2016 - 0.000015, max = Apr 14, 2016 - 3.78 
ETHLend, min = Nov 30, 2017 - 0.014672, max = Dec 18, 2017 - 0.094966 
EarthCoin, min = Dec 11, 2014 - 0.000004, max = Dec 31, 2013 - 0.006372 
RouletteToken, min = Aug 22, 2017 - 0.018445, max = May 22, 2017 - 88.22 
Woodcoin, min = Apr 12, 2015 - 0.000469, max = Nov 29, 2017 - 0.362047 
Verge, min = Feb 06, 2015 - 0.000002, max = Dec 17, 2017 - 0.090037 
Gulden, min = Jun 23, 2014 - 0.000186, max = Aug 17, 2017 - 0.424607 
Iconomi, min = Nov 09, 2016 - 0.101350, max = Jun 22, 2017 - 5.54 
ChainLink, min = Sep 23, 2017 - 0.126297, max = Oct 16, 2017 - 0.527722 
Groestlcoin, min = Nov 17, 2014 - 0.000060, max = Dec 18, 2017 - 1.65 
Energo, min = Dec 10, 2017 - 0.027730, max = Dec 17, 2017 - 0.258308 
Virtacoin, min = Nov 30, 2017 - 0.000001, max = Nov 16, 2017 - 8.7e-07 
Hshare, min = Nov 01, 2017 - 10.00, max = Nov 03, 2017 - 9.96 
Power, min = Nov 01, 2017 - 0.045818, max = Dec 18, 2017 - 1.17 
FIMKrypto, min = Feb 04, 2015 - 0.000032, max = Nov 08, 2017 - 0.010099 
GlobalBoost-Y, min = Dec 18, 2014 - 0.000555, max = Jul 19, 2017 - 0.115878 
Xaurum, min = Dec 25, 2016 - 0.046701, max = Apr 29, 2015 - 99.53 
FUNCoin, min = Oct 23, 2017 - 0.005572, max = Jun 24, 2017 - 0.636959 
EthBet, min = Oct 13, 2017 - 0.041245, max = Oct 07, 2017 - 0.298479 
Propy, min = Oct 22, 2017 - 0.237594, max = Sep 23, 2017 - 1.47 
X2, min = May 22, 2016 - 0.000004, max = Dec 15, 2017 - 0.000529 
MinexCoin, min = Nov 02, 2017 - 1.15, max = Nov 11, 2017 - 8.92 
Bitcoin, min = Dec 10, 2017 - 29.92, max = Nov 26, 2017 - 94.25 
Dreamcoin, min = Jun 24, 2016 - 0.000141, max = May 13, 2014 - 0.192644 
GlobalCoin, min = Sep 14, 2013 - 0.000053, max = Dec 10, 2013 - 0.053257 
Kubera, min = Dec 14, 2017 - 0.081498, max = Dec 11, 2017 - 0.178269 
Sojourn, min = Dec 02, 2017 - 0.000204, max = Aug 20, 2017 - 0.727548 
Wyvern, min = Aug 11, 2017 - 0.010908, max = Jun 07, 2017 - 0.630503 
Crystal, min = Nov 19, 2017 - 0.083112, max = Oct 09, 2017 - 2.79 
Divi, min = Dec 13, 2017 - 0.732496, max = Nov 28, 2017 - 1.96 
Qibuck, min = Aug 21, 2017 - 0.002508, max = Dec 17, 2017 - 0.055697 
Byteball, min = Apr 16, 2017 - 100.57, max = Feb 03, 2017 - 98.78 
Evotion, min = Feb 13, 2016 - 0.000035, max = Dec 07, 2017 - 0.187562 
FireFlyCoin, min = May 03, 2016 - 0.000004, max = Dec 17, 2017 - 0.000399 
HoboNickels, min = Mar 25, 2017 - 0.000307, max = Dec 23, 2013 - 0.605270 
CannaCoin, min = Jun 23, 2016 - 0.001460, max = Aug 02, 2017 - 0.338904 
Neutron, min = Dec 01, 2015 - 0.000122, max = Jul 14, 2017 - 0.450791 
DROXNE, min = Sep 21, 2017 - 0.000467, max = Dec 17, 2017 - 0.006739 
Peerplays, min = Sep 15, 2017 - 1.31, max = Jul 21, 2017 - 9.84 
Lazaruscoin, min = Nov 13, 2016 - 0.000007, max = Oct 19, 2017 - 0.004916 
Golos, min = Mar 13, 2017 - 0.024395, max = Apr 14, 2017 - 0.449674 
PIECoin, min = Apr 18, 2017 - 0.000049, max = Aug 10, 2017 - 0.073660 
SongCoin, min = Jul 11, 2016 - 0.000059, max = May 23, 2017 - 0.006738 
E-Dinar, min = Nov 23, 2017 - 0.006275, max = Sep 05, 2016 - 70.90 
Yocoin, min = Feb 09, 2016 - 0.000436, max = Jul 05, 2016 - 0.411811 
DeltaCredits, min = Feb 10, 2017 - 0.006349, max = Nov 01, 2017 - 0.620165 
ALIS, min = Oct 12, 2017 - 0.143139, max = Nov 16, 2017 - 0.796918 
SIBCoin, min = Dec 17, 2015 - 0.000555, max = Dec 05, 2017 - 3.40 
WomenCoin, min = Dec 12, 2017 - 0.000554, max = Sep 27, 2017 - 0.053898 
FutCoin, min = Dec 28, 2016 - 0.000143, max = Nov 11, 2015 - 0.135774 
DigiByte, min = Dec 20, 2014 - 0.000020, max = Jun 03, 2017 - 0.065155 
Machinecoin, min = Jun 22, 2015 - 0.000002, max = Aug 27, 2017 - 0.111346 
Kore, min = Aug 19, 2015 - 0.001317, max = Oct 12, 2017 - 8.01 
DCORP, min = Dec 09, 2017 - 0.462114, max = Nov 10, 2017 - 1.71 
DeepOnion, min = Aug 12, 2017 - 0.115113, max = Aug 30, 2017 - 5.04 
Ulatech, min = Oct 31, 2017 - 0.001329, max = Sep 16, 2017 - 0.363101 
Russian, min = Nov 23, 2017 - 10105.60, max = Nov 13, 2017 - 9858.27 
Protean, min = Oct 12, 2017 - 0.000003, max = Dec 17, 2017 - 0.000174 
VapersCoin, min = May 14, 2017 - 0.000001, max = Sep 17, 2016 - 8e-07 
Destiny, min = Jan 24, 2017 - 0.001131, max = Mar 20, 2016 - 0.640457 
Prototanium, min = Apr 17, 2016 - 0.002181, max = Sep 18, 2017 - 6.11 
Kayicoin, min = Jul 01, 2017 - 0.000027, max = Nov 26, 2017 - 0.005504 
Obsidian, min = Nov 03, 2017 - 0.163465, max = Oct 04, 2017 - 0.991289 
BitBar, min = Feb 27, 2016 - 0.052849, max = Dec 09, 2013 - 96.66 
G3N, min = Nov 07, 2016 - 0.000070, max = Jun 12, 2015 - 0.378356 
XTRABYTES, min = Apr 20, 2017 - 0.000080, max = Dec 15, 2017 - 0.170136 
Orlycoin, min = Nov 27, 2016 - 0.000037, max = Apr 24, 2016 - 0.004401 
AquariusCoin, min = Dec 01, 2016 - 0.000526, max = Jul 08, 2017 - 0.550116 
Curecoin, min = Jan 14, 2015 - 0.004781, max = Nov 05, 2017 - 0.912016 
